date,total_value,pnl_pct,cash,num_positions,holdings
2026-05-10T16:30:01.682522+00:00,EQUITY,121627.14,-49495.0,,
2026-05-10T16:30:14.668450+00:00,EQUITY,121627.14,-49495.0,,
2026-05-10T21:00:01.651816+00:00,EQUITY,121627.14,-49495.0,,
2026-05-10T21:00:04.268091+00:00,EQUITY,121627.14,-49495.0,,
2026-05-11T12:10:01.731095+00:00,EQUITY,122040.44,-49495.0,,
2026-05-11T12:10:07.397562+00:00,EQUITY,122029.62,-49495.0,,
2026-05-11T12:30:03.544738+00:00,EQUITY,122143.56,-49495.0,,
2026-05-11,-49495.0,-149.5,-49495.0,0.0,
2026-05-11T13:31:05.311152+00:00,EQUITY,123014.09,-49495.0,,
2026-05-11T13:31:06.030599+00:00,EQUITY,123056.88,-49495.0,,
2026-05-11T13:35:03.504619+00:00,EQUITY,123923.07,-49495.0,,
2026-05-11T13:35:03.512453+00:00,EQUITY,123923.07,-49495.0,,
2026-05-11T16:30:01.580602+00:00,EQUITY,125031.38,-54245.0,,
2026-05-11T16:30:04.130267+00:00,EQUITY,125027.84,-54245.0,,
2026-05-11T21:00:01.682110+00:00,EQUITY,124981.16,-58995.0,,
2026-05-11T21:00:04.517603+00:00,EQUITY,124981.54,-58995.0,,
2026-05-12T12:10:02.296849+00:00,EQUITY,121068.29,-58995.0,,
2026-05-12T12:10:09.679914+00:00,EQUITY,121100.76,-58995.0,,
2026-05-12T12:30:02.715071+00:00,EQUITY,121153.25,-58995.0,,
2026-05-12,-58995.0,-159.0,-58995.0,0.0,
2026-05-12T13:31:02.792233+00:00,EQUITY,120818.35,-58995.0,,
2026-05-12T13:31:03.568181+00:00,EQUITY,120777.42,-58995.0,,
2026-05-12T13:35:03.617944+00:00,EQUITY,121470.19,-58995.0,,
2026-05-12T16:30:01.769185+00:00,EQUITY,115069.55,-58995.0,,
2026-05-12T16:30:04.370070+00:00,EQUITY,115123.51,-58995.0,,
2026-05-12T21:00:01.963603+00:00,EQUITY,120161.39,-58995.0,,
2026-05-12T21:00:04.625055+00:00,EQUITY,120161.39,-58995.0,,
2026-05-13T12:10:01.875412+00:00,EQUITY,123671.83,-58995.0,,
2026-05-13T12:10:18.099915+00:00,EQUITY,123642.57,-58995.0,,
2026-05-13T12:30:03.043302+00:00,EQUITY,123160.02,-58995.0,,
2026-05-13,-58995.0,-159.0,-58995.0,0.0,
2026-05-13T13:31:07.243130+00:00,EQUITY,123006.51,-58995.0,,
2026-05-13T13:31:08.073902+00:00,EQUITY,122934.03,-58995.0,,
2026-05-13T13:35:02.861223+00:00,EQUITY,122743.18,-58995.0,,
2026-05-13T16:30:01.665005+00:00,EQUITY,123681.58,-58995.0,,
2026-05-13T16:30:04.311811+00:00,EQUITY,123666.98,-58995.0,,
2026-05-13T21:00:01.704200+00:00,EQUITY,124084.09,-58995.0,,
2026-05-13T21:00:04.422545+00:00,EQUITY,124084.09,-58995.0,,
2026-05-14T12:10:01.778349+00:00,EQUITY,124256.47,-58995.0,,
2026-05-14T12:10:14.545002+00:00,EQUITY,124273.75,-58995.0,,
2026-05-14T12:30:03.666190+00:00,EQUITY,124295.49,-58995.0,,
2026-05-14,-58995.0,-159.0,-58995.0,0.0,
2026-05-14T13:31:05.791201+00:00,EQUITY,122749.50,-58995.00,,
2026-05-14T13:31:06.603333+00:00,EQUITY,122723.40,-58995.00,,
2026-05-14T13:35:02.893996+00:00,EQUITY,123665.09,-58995.00,,
2026-05-14T16:30:02.311325+00:00,EQUITY,126059.04,-58995.00,,
2026-05-14T16:30:04.881779+00:00,EQUITY,126059.97,-58995.00,,
2026-05-14T21:00:01.736611+00:00,EQUITY,125712.15,-58995.00,,
2026-05-14T21:00:04.508854+00:00,EQUITY,125709.76,-58995.00,,
2026-05-15T10:45:40.442415+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:43.489134+00:00,CLOSED,AXON,unknown,external,
2026-05-15T10:45:43.489221+00:00,CLOSED,BIL,unknown,external,
2026-05-15T10:45:43.489266+00:00,CLOSED,IWM,unknown,external,
2026-05-15T10:45:43.489307+00:00,CLOSED,MTUM,unknown,external,
2026-05-15T10:45:43.489347+00:00,CLOSED,QQQ,unknown,external,
2026-05-15T10:45:43.489385+00:00,CLOSED,SOXL,unknown,external,
2026-05-15T10:45:43.489431+00:00,CLOSED,TECL,unknown,external,
2026-05-15T10:45:43.489466+00:00,CLOSED,TSLA,unknown,external,
2026-05-15T10:45:43.489522+00:00,CLOSED,XLK,unknown,external,
2026-05-15T10:45:43.489557+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:45.975080+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:45:46.067278+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:48.226624+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:45:48.358329+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:45:48.447135+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:48.534610+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:48.622347+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:48.711962+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:48.802725+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:57.465983+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:45:57.896057+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:00.377554+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:00.469227+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:02.628682+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:02.758575+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:02.849597+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:02.936993+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:03.025715+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:03.112696+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:03.203173+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:12.636512+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:13.061894+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:15.401831+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:15.493755+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:17.653443+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:17.782773+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:17.873583+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:17.960969+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:18.048453+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:18.134548+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:18.221952+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:26.781053+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:27.215047+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:29.698568+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:29.790259+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:31.949517+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:32.077361+00:00,EQUITY,100000.00,50000.00,,
2026-05-15T10:46:32.165608+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:32.251856+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:32.339873+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:32.429348+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T10:46:32.519790+00:00,EQUITY,100000.00,100000.00,,
2026-05-15T12:30:03.417907+00:00,EQUITY,119640.09,-58995.00,,
2026-05-15,-58995.0,-159.0,-58995.0,0,
2026-05-15T13:31:02.203409+00:00,EQUITY,119497.30,-58995.00
2026-05-15T13:31:02.916489+00:00,EQUITY,119493.41,-58995.00
2026-05-15T13:35:02.973614+00:00,EQUITY,119451.74,-58995.00
